LATITUDE,LONGITUDE,ID
53.2825,-6.14413,4610mb
53.2825,-6.14417,4611mb
53.3493,-6.27781,4612mb
53.3426,-6.23935,4613mb
53.3341,-6.26562,4614mb
53.3508,-6.26584,4615mb
53.3424,-6.26322,4616mb
53.3493,-6.27794,4617mb
53.3426,-6.23934,4618mb
53.2939,-6.15385,4619mb
53.3507,-6.266,4620mb
53.2825,-6.14444,4621mb
53.3497,-6.27791,4622mb
53.3424,-6.26321,4623mb
53.3359,-6.26519,4624mb
53.356,-6.25705,4625mb
53.3425,-6.23933,4626mb
53.2939,-6.1538,4627mb
53.3506,-6.26601,4628mb
53.2825,-6.14443,4629mb
53.3426,-6.23921,4630mb
53.2939,-6.15379,4631mb
53.3506,-6.26602,4632mb
53.3631,-6.23603,4633mb
53.3427,-6.2392,4634mb
53.3507,-6.26603,4635mb
53.2825,-6.14436,4636mb
53.2826,-6.14434,4637mb
53.3496,-6.27806,4638mb
53.3428,-6.23918,4639mb
53.3377,-6.26658,4640mb
53.3697,-6.3487,4641mb
53.3505,-6.26574,4642mb
53.3497,-6.27796,4643mb
53.3424,-6.26328,4644mb
53.3464,-6.25429,4645mb
53.3509,-6.26572,4646mb
53.3494,-6.27775,4647mb
53.3427,-6.23923,4648mb
53.3377,-6.26654,4649mb
53.3118,-6.27486,4650mb
53.3341,-6.26561,4651mb
53.3507,-6.26589,4652mb
53.3424,-6.26326,4653mb
53.3547,-6.27878,4654mb
53.3495,-6.27806,4655mb
53.3424,-6.26325,4656mb
53.3459,-6.25421,4657mb
53.3327,-6.21594,4658mb
53.3425,-6.29344,4659mb
53.3426,-6.23933,4660mb
53.3343,-6.26553,4661mb
53.3507,-6.26588,4662mb
53.2824,-6.14421,4663mb
53.3018,-6.17844,4664mb
53.3462,-6.25411,4665mb
53.3493,-6.27801,4666mb
53.3426,-6.23929,4667mb
53.3376,-6.26662,4668mb
53.3327,-6.21595,4669mb
53.2822,-6.14374,4670mb
53.3018,-6.17837,4671mb
53.3429,-6.23925,4672mb
53.3378,-6.26627,4673mb
53.3408,-6.26095,4674mb
53.3329,-6.21587,4675mb
53.2823,-6.14387,4676mb
53.2827,-6.14421,4677mb
53.3019,-6.17833,4678mb
53.3463,-6.25411,4679mb
53.3429,-6.23919,4680mb
53.3381,-6.22244,4681mb
53.3664,-6.31918,4682mb
53.2826,-6.14403,4683mb
53.3455,-6.30801,4684mb
53.3457,-6.25427,4685mb
53.3425,-6.23928,4686mb
53.3697,-6.34867,4687mb
53.3327,-6.21599,4688mb
53.3458,-6.25432,4689mb
53.3327,-6.21584,4690mb
53.293,-6.13009,4691mb
53.3494,-6.27782,4692mb
53.3455,-6.3079,4693mb
53.3461,-6.25449,4694mb
53.3328,-6.2158,4695mb
53.308,-6.2367,4696mb
53.3426,-6.23923,4697mb
53.3229,-6.2655,4698mb
53.3328,-6.21604,4699mb
53.3664,-6.31916,4700mb
53.3454,-6.30773,4701mb
53.2929,-6.13018,4702mb
53.3461,-6.25446,4703mb
53.308,-6.23673,4704mb
53.3426,-6.29342,4705mb
53.366,-6.27187,4706mb
53.3229,-6.26564,4707mb
53.3454,-6.30774,4708mb
53.308,-6.23674,4709mb
53.3229,-6.26558,4710mb
53.3698,-6.34873,4711mb
53.3664,-6.31915,4712mb
53.3454,-6.30777,4713mb
53.3118,-6.27474,4714mb
53.3229,-6.26566,4715mb
53.3329,-6.21586,4716mb
53.3454,-6.30779,4717mb
53.3631,-6.23568,4718mb
53.3227,-6.26578,4719mb
53.323,-6.26581,4720mb
53.3453,-6.30807,4721mb
53.3556,-6.2575,4722mb
53.3228,-6.2657,4723mb
53.3327,-6.216,4724mb
53.3664,-6.31917,4725mb
53.2826,-6.144,4726mb
53.3456,-6.30774,4727mb
53.3328,-6.21598,4728mb
53.3456,-6.30795,4729mb
53.3424,-6.29327,4730mb
53.3228,-6.26569,4731mb
53.3328,-6.216,4732mb
53.2823,-6.14416,4733mb
53.3227,-6.26574,4734mb
53.3457,-6.30809,4735mb
53.3484,-6.29595,4736mb
53.3698,-6.34877,4737mb
53.2826,-6.14423,4738mb
53.3228,-6.26576,4739mb
53.3815,-6.24179,4740mb
53.2824,-6.14409,4741mb
53.3495,-6.27809,4742mb
53.2825,-6.14428,4743mb
53.3456,-6.30796,4744mb
53.3853,-6.25757,4745mb
53.2824,-6.1441,4746mb
53.3051,-6.22006,4747mb
53.2826,-6.1443,4748mb
53.3485,-6.29579,4749mb
53.2927,-6.13011,4750mb
53.3051,-6.22004,4751mb
53.3496,-6.27789,4752mb
53.3661,-6.27198,4753mb
53.2825,-6.1443,4754mb
53.3661,-6.27193,4755mb
53.2825,-6.14432,4756mb
53.2826,-6.14417,4757mb
53.3483,-6.29595,4758mb
53.3424,-6.29359,4759mb
53.366,-6.2719,4760mb
53.3228,-6.26572,4761mb
53.3484,-6.29608,4762mb
53.2823,-6.14397,4763mb
53.3052,-6.22007,4764mb
53.3495,-6.27781,4765mb
53.366,-6.27192,4766mb
53.3291,-6.23175,4767mb
53.3456,-6.3076,4768mb
53.3664,-6.31914,4769mb
53.2826,-6.14404,4770mb
53.3291,-6.23177,4771mb
53.3456,-6.30747,4772mb
53.2825,-6.14394,4773mb
53.3052,-6.22006,4774mb
53.2928,-6.13022,4775mb
53.3329,-6.21581,4776mb
53.3456,-6.30814,4777mb
53.308,-6.23672,4778mb
53.3494,-6.27768,4779mb
53.3052,-6.22,4780mb
53.2929,-6.13017,4781mb
53.3504,-6.26639,4782mb
53.3291,-6.23176,4783mb
53.2929,-6.13016,4784mb
53.3328,-6.21579,4785mb
53.3052,-6.22001,4786mb
53.3628,-6.25867,4787mb
53.2825,-6.14396,4788mb
53.3628,-6.25877,4789mb
53.3628,-6.25873,4790mb
53.3696,-6.34874,4791mb
53.28,-6.14422,4792mb
53.3413,-6.26457,4793mb
53.3052,-6.22002,4794mb
53.3497,-6.27788,4795mb
53.3697,-6.34868,4796mb
53.28,-6.14429,4797mb
53.3228,-6.26568,4798mb
53.3327,-6.21589,4799mb
53.3764,-6.27199,4800mb
53.2801,-6.14416,4801mb
53.28,-6.14428,4802mb
53.3502,-6.26664,4803mb
53.3228,-6.26564,4804mb
53.3764,-6.27201,4805mb
53.2801,-6.14411,4806mb
53.3052,-6.22016,4807mb
53.3503,-6.2665,4808mb
53.3621,-6.27283,4809mb
53.3432,-6.23858,4810mb
53.2929,-6.13007,4811mb
53.363,-6.25856,4812mb
53.3621,-6.27298,4813mb
53.3433,-6.23882,4814mb
53.3052,-6.22005,4815mb
53.3629,-6.25857,4816mb
53.3503,-6.26651,4817mb
53.3621,-6.27291,4818mb
53.3433,-6.23883,4819mb
53.3853,-6.25759,4820mb
53.3438,-6.26106,4821mb
53.3621,-6.27287,4822mb
53.3432,-6.23874,4823mb
53.3253,-6.25505,4824mb
53.3289,-6.27591,4825mb
53.3621,-6.27288,4826mb
53.3433,-6.23878,4827mb
53.308,-6.23671,4828mb
53.3629,-6.25859,4829mb
53.3763,-6.27203,4830mb
53.3621,-6.2729,4831mb
53.2802,-6.14416,4832mb
53.3432,-6.23879,4833mb
53.2802,-6.14422,4834mb
53.308,-6.2366,4835mb
53.3501,-6.26673,4836mb
53.3629,-6.25858,4837mb
53.3622,-6.27289,4838mb
53.2801,-6.14418,4839mb
53.3854,-6.25747,4840mb
53.3413,-6.25043,4841mb
53.2802,-6.14408,4842mb
53.3608,-6.27228,4843mb
53.2928,-6.13024,4844mb
53.3629,-6.2586,4845mb
53.3698,-6.34864,4846mb
53.3699,-6.34865,4847mb
53.3856,-6.25747,4848mb
53.3426,-6.23893,4849mb
53.3608,-6.27231,4850mb
53.3621,-6.27301,4851mb
53.3341,-6.26549,4852mb
53.3426,-6.23881,4853mb
53.3609,-6.27234,4854mb
53.3609,-6.27239,4855mb
53.3341,-6.26554,4856mb
53.3426,-6.2388,4857mb
53.3608,-6.27234,4858mb
53.3621,-6.27289,4859mb
53.2802,-6.14434,4860mb
53.3557,-6.25746,4861mb
53.3484,-6.26075,4862mb
53.3608,-6.27235,4863mb
53.3253,-6.25515,4864mb
53.3391,-6.27307,4865mb
53.3763,-6.27205,4866mb
53.2824,-6.14426,4867mb
53.3484,-6.26073,4868mb
53.3425,-6.23882,4869mb
53.3608,-6.27236,4870mb
53.3341,-6.26556,4871mb
53.3609,-6.27233,4872mb
53.3621,-6.27294,4873mb
53.2801,-6.14438,4874mb
53.3079,-6.23692,4875mb
53.2801,-6.14429,4876mb
53.3698,-6.34868,4877mb
53.3484,-6.26072,4878mb
53.308,-6.23689,4879mb
53.3342,-6.26558,4880mb
53.3609,-6.27236,4881mb
53.3818,-6.24157,4882mb
53.3391,-6.27304,4883mb
53.3397,-6.26088,4884mb
53.2823,-6.14386,4885mb
53.3341,-6.26553,4886mb
53.312,-6.27479,4887mb
53.356,-6.25688,4888mb
53.3391,-6.27306,4889mb
53.3397,-6.26069,4890mb
53.2824,-6.1439,4891mb
53.309,-6.21642,4892mb
53.3609,-6.27237,4893mb
53.3391,-6.27302,4894mb
53.3397,-6.26085,4895mb
53.3697,-6.34884,4896mb
53.3484,-6.26076,4897mb
53.2928,-6.13023,4898mb
53.309,-6.21635,4899mb
53.3341,-6.2656,4900mb
53.2826,-6.14352,4901mb
53.3561,-6.25696,4902mb
53.3514,-6.25077,4903mb
53.309,-6.21637,4904mb
53.3391,-6.27303,4905mb
53.3343,-6.26549,4906mb
53.3559,-6.25701,4907mb
53.3514,-6.25078,4908mb
53.3772,-6.2697,4909mb
53.2802,-6.14414,4910mb
53.3514,-6.25083,4911mb
53.3772,-6.26971,4912mb
53.3451,-6.26997,4913mb
53.3454,-6.3071,4914mb
53.2825,-6.14365,4915mb
53.2801,-6.14417,4916mb
53.3119,-6.27469,4917mb
53.3514,-6.25085,4918mb
53.309,-6.21638,4919mb
53.3607,-6.2724,4920mb
53.3391,-6.273,4921mb
53.2825,-6.14375,4922mb
53.2802,-6.14413,4923mb
53.2825,-6.14383,4924mb
53.2802,-6.14432,4925mb
53.3091,-6.21635,4926mb
53.3289,-6.27592,4927mb
53.3391,-6.27301,4928mb
53.3763,-6.27207,4929mb
53.3091,-6.2164,4930mb
53.3455,-6.30782,4931mb
53.3342,-6.26563,4932mb
53.2802,-6.14443,4933mb
53.2929,-6.1302,4934mb
53.3091,-6.21636,4935mb
53.3627,-6.25867,4936mb
53.329,-6.27613,4937mb
53.2801,-6.14433,4938mb
53.3513,-6.25088,4939mb
53.3628,-6.2587,4940mb
53.3289,-6.27594,4941mb
53.3391,-6.27312,4942mb
53.334,-6.26563,4943mb
53.3628,-6.25866,4944mb
53.3391,-6.27308,4945mb
53.2826,-6.14364,4946mb
53.363,-6.23586,4947mb
53.2802,-6.14436,4948mb
53.3627,-6.25876,4949mb
53.3696,-6.34877,4950mb
53.3456,-6.30802,4951mb
53.2826,-6.14372,4952mb
53.3391,-6.27305,4953mb
53.2825,-6.14385,4954mb
53.3342,-6.26561,4955mb
53.2803,-6.14436,4956mb
53.3627,-6.25874,4957mb
53.3342,-6.26564,4958mb
53.3456,-6.30798,4959mb
53.3698,-6.3487,4960mb
53.3627,-6.25871,4961mb
53.3699,-6.34872,4962mb
53.2802,-6.1441,4963mb
53.3119,-6.2749,4964mb
53.3455,-6.30794,4965mb
53.3853,-6.25762,4966mb
53.2824,-6.14396,4967mb
53.3052,-6.22023,4968mb
53.3051,-6.21995,4969mb
53.2824,-6.14423,4970mb
53.3698,-6.34871,4971mb
53.2929,-6.13023,4972mb
53.3051,-6.22007,4973mb
53.3487,-6.2487,4974mb
53.2929,-6.13022,4975mb
53.3488,-6.24875,4976mb
53.2803,-6.14389,4977mb
53.3051,-6.21996,4978mb
53.3488,-6.24872,4979mb
53.362,-6.27285,4980mb
53.3488,-6.24871,4981mb
53.3621,-6.27295,4982mb
53.3487,-6.2489,4983mb
53.3341,-6.2655,4984mb
53.3052,-6.21986,4985mb
53.3621,-6.27297,4986mb
53.3342,-6.26557,4987mb
53.3621,-6.27296,4988mb
53.3452,-6.23806,4989mb
53.3493,-6.24929,4990mb
53.3491,-6.24902,4991mb
53.2825,-6.14386,4992mb
53.3449,-6.23835,4993mb
53.3488,-6.24901,4994mb
53.334,-6.2656,4995mb
53.293,-6.13006,4996mb
53.3288,-6.27593,4997mb
53.3488,-6.24862,4998mb
53.3451,-6.23798,4999mb
53.3413,-6.25741,5000mb
53.2944,-6.13441,5001mb
53.3855,-6.25756,5002mb
53.3051,-6.22002,5003mb
53.3438,-6.24751,5004mb
53.3559,-6.25747,5005mb
53.3119,-6.2747,5006mb
53.3697,-6.25428,5007mb
53.2948,-6.20307,5008mb
53.3448,-6.23833,5009mb
53.3436,-6.24752,5010mb
53.3447,-6.23844,5011mb
53.2928,-6.13004,5012mb
53.3696,-6.34871,5013mb
53.2946,-6.13391,5014mb
53.3694,-6.25434,5015mb
53.2946,-6.13397,5016mb
53.3521,-6.2602,5017mb
53.3695,-6.25438,5018mb
53.2946,-6.13406,5019mb
53.3521,-6.26019,5020mb
53.3432,-6.23871,5021mb
53.3398,-6.26083,5022mb
53.2946,-6.13398,5023mb
53.3556,-6.25749,5024mb
53.3522,-6.26018,5025mb
53.3523,-6.26017,5026mb
53.3556,-6.25762,5027mb
53.3412,-6.25795,5028mb
53.2801,-6.1444,5029mb
53.3413,-6.258,5030mb
53.2801,-6.14432,5031mb
53.2802,-6.1443,5032mb
53.3396,-6.26089,5033mb
53.2803,-6.14433,5034mb
53.3391,-6.27318,5035mb
53.3591,-6.26873,5036mb
53.3698,-6.34861,5037mb
53.2803,-6.14424,5038mb
53.3392,-6.2733,5039mb
53.359,-6.26869,5040mb
53.3696,-6.34878,5041mb
53.2804,-6.14424,5042mb
53.312,-6.27477,5043mb
53.3493,-6.27814,5044mb
53.2803,-6.14414,5045mb
53.3391,-6.27333,5046mb
53.2803,-6.14413,5047mb
53.3493,-6.27809,5048mb
53.2948,-6.20305,5049mb
53.3391,-6.27339,5050mb
53.2803,-6.14416,5051mb
53.2949,-6.20301,5052mb
53.3631,-6.23567,5053mb
53.3698,-6.34883,5054mb
53.2949,-6.20305,5055mb
53.3392,-6.2732,5056mb
53.3698,-6.34884,5057mb
53.2801,-6.14427,5058mb
53.3392,-6.27316,5059mb
53.3818,-6.24168,5060mb
53.2949,-6.20299,5061mb
53.3697,-6.34885,5062mb
53.3494,-6.27826,5063mb
53.3764,-6.27195,5064mb
53.3695,-6.25426,5065mb
53.3516,-6.25089,5066mb
53.3695,-6.25431,5067mb
53.3492,-6.2782,5068mb
53.3392,-6.27327,5069mb
53.3515,-6.25102,5070mb
53.2803,-6.14409,5071mb
53.3392,-6.27328,5072mb
53.295,-6.20281,5073mb
53.3393,-6.27327,5074mb
53.3485,-6.29587,5075mb
53.3494,-6.2785,5076mb
53.2949,-6.20282,5077mb
53.3483,-6.29616,5078mb
53.2801,-6.14436,5079mb
53.3856,-6.25752,5080mb
53.3485,-6.29604,5081mb
53.3391,-6.27323,5082mb
53.3625,-6.23707,5083mb
53.3486,-6.2959,5084mb
53.3854,-6.25761,5085mb
53.3391,-6.27327,5086mb
53.3486,-6.29552,5087mb
53.3512,-6.25085,5088mb
53.3854,-6.25758,5089mb
53.2949,-6.20302,5090mb
53.3763,-6.27206,5091mb
53.3392,-6.27335,5092mb
53.2803,-6.14425,5093mb
53.3121,-6.27497,5094mb
53.3624,-6.23705,5095mb
53.3699,-6.34873,5096mb
53.3496,-6.27801,5097mb
53.3513,-6.25101,5098mb
53.3119,-6.27492,5099mb
53.3482,-6.29621,5100mb
53.3119,-6.27491,5101mb
53.3497,-6.27794,5102mb
53.2802,-6.14412,5103mb
53.3391,-6.27329,5104mb
53.3449,-6.23813,5105mb
53.3362,-6.24798,5106mb
53.3483,-6.2963,5107mb
53.349,-6.26022,5108mb
53.3449,-6.23797,5109mb
53.3364,-6.24814,5110mb
53.3561,-6.25708,5111mb
53.3452,-6.23837,5112mb
53.3361,-6.2481,5113mb
53.3491,-6.26054,5114mb
53.3392,-6.27312,5115mb
53.3764,-6.27203,5116mb
53.356,-6.25695,5117mb
53.3453,-6.23805,5118mb
53.3362,-6.24788,5119mb
53.3398,-6.26065,5120mb
53.2944,-6.13433,5121mb
53.3491,-6.26053,5122mb
53.3289,-6.33169,5123mb
53.356,-6.25691,5124mb
53.3362,-6.24802,5125mb
53.3397,-6.26073,5126mb
53.3514,-6.251,5127mb
53.3397,-6.26084,5128mb
53.3384,-6.24291,5129mb
53.3363,-6.24793,5130mb
53.3491,-6.26049,5131mb
53.3384,-6.24292,5132mb
53.295,-6.20283,5133mb
53.3362,-6.24792,5134mb
53.3398,-6.26093,5135mb
53.3774,-6.27054,5136mb
53.3383,-6.24287,5137mb
53.3362,-6.24797,5138mb
53.2827,-6.14407,5139mb
53.3363,-6.24796,5140mb
53.3252,-6.25529,5141mb
53.3762,-6.27197,5142mb
53.3451,-6.23811,5143mb
53.2826,-6.14407,5144mb
53.3774,-6.27051,5145mb
53.3412,-6.25743,5146mb
53.336,-6.24819,5147mb
53.3452,-6.23814,5148mb
53.3362,-6.24799,5149mb
53.3413,-6.2576,5150mb
53.3511,-6.25132,5151mb
53.2826,-6.14412,5152mb
53.3362,-6.24794,5153mb
53.345,-6.23829,5154mb
53.3362,-6.24808,5155mb
53.3482,-6.29617,5156mb
53.3512,-6.2512,5157mb
53.3362,-6.248,5158mb
53.3481,-6.29606,5159mb
53.3512,-6.25119,5160mb
53.3361,-6.24805,5161mb
53.3762,-6.27196,5162mb
53.345,-6.23833,5163mb
53.3361,-6.24801,5164mb
53.3775,-6.2705,5165mb
53.3252,-6.25517,5166mb
53.3051,-6.21999,5167mb
53.3522,-6.26017,5168mb
53.3483,-6.29609,5169mb
53.2826,-6.14418,5170mb
53.3362,-6.24787,5171mb
53.3252,-6.25518,5172mb
53.3523,-6.26018,5173mb
53.2826,-6.14413,5174mb
53.3523,-6.26019,5175mb
53.3431,-6.26442,5176mb
53.3251,-6.25513,5177mb
53.3523,-6.26024,5178mb
53.3463,-6.29215,5179mb
53.3119,-6.27467,5180mb
53.3346,-6.27431,5181mb
53.2826,-6.14415,5182mb
53.3424,-6.29323,5183mb
53.295,-6.20287,5184mb
53.3523,-6.26023,5185mb
53.3463,-6.29214,5186mb
53.3346,-6.27443,5187mb
53.3557,-6.25765,5188mb
53.3654,-6.27153,5189mb
53.349,-6.26071,5190mb
53.3654,-6.27161,5191mb
53.3523,-6.2602,5192mb
53.2803,-6.14429,5193mb
53.3346,-6.27422,5194mb
53.3654,-6.27165,5195mb
53.3523,-6.26021,5196mb
53.3654,-6.27156,5197mb
53.3489,-6.26097,5198mb
53.3523,-6.26022,5199mb
53.3609,-6.27243,5200mb
53.312,-6.27476,5201mb
53.3346,-6.27429,5202mb
53.2824,-6.14417,5203mb
53.3654,-6.27158,5204mb
53.3632,-6.236,5205mb
53.3654,-6.27155,5206mb
53.3489,-6.26088,5207mb
53.295,-6.20286,5208mb
53.3818,-6.24172,5209mb
53.3609,-6.27235,5210mb
53.3484,-6.29579,5211mb
53.312,-6.27484,5212mb
53.3345,-6.27439,5213mb
53.3631,-6.23601,5214mb
53.3654,-6.27159,5215mb
53.3484,-6.29619,5216mb
53.312,-6.27487,5217mb
53.3347,-6.27434,5218mb
53.3483,-6.2962,5219mb
53.3608,-6.2725,5220mb
53.3484,-6.2961,5221mb
53.3346,-6.2744,5222mb
53.2826,-6.1441,5223mb
53.3397,-6.26105,5224mb
53.3483,-6.29626,5225mb
53.3608,-6.27243,5226mb
53.3456,-6.30762,5227mb
53.3631,-6.23605,5228mb
53.3398,-6.26111,5229mb
53.3484,-6.29622,5230mb
53.3456,-6.30789,5231mb
53.2801,-6.14428,5232mb
53.3347,-6.2743,5233mb
53.2824,-6.14399,5234mb
53.3631,-6.23604,5235mb
53.3525,-6.26018,5236mb
53.3457,-6.30806,5237mb
53.3347,-6.27439,5238mb
53.3523,-6.26026,5239mb
53.3724,-6.33793,5240mb
53.3457,-6.30803,5241mb
53.3631,-6.23613,5242mb
53.3655,-6.27146,5243mb
53.312,-6.27466,5244mb
53.3491,-6.26092,5245mb
53.3523,-6.2603,5246mb
53.3723,-6.33781,5247mb
53.3457,-6.308,5248mb
53.3346,-6.27448,5249mb
53.3654,-6.2715,5250mb
53.3725,-6.33788,5251mb
53.3456,-6.3079,5252mb
53.3347,-6.27433,5253mb
53.3654,-6.27149,5254mb
53.349,-6.26092,5255mb
53.3485,-6.29605,5256mb
53.3522,-6.26021,5257mb
53.3723,-6.33804,5258mb
53.3457,-6.30801,5259mb
53.349,-6.26091,5260mb
53.3484,-6.29616,5261mb
53.3457,-6.3081,5262mb
53.349,-6.26089,5263mb
53.3483,-6.29619,5264mb
53.3724,-6.3378,5265mb
53.3456,-6.30832,5266mb
53.3655,-6.27158,5267mb
53.349,-6.26088,5268mb
53.3347,-6.27437,5269mb
53.3655,-6.27161,5270mb
53.3854,-6.25756,5271mb
53.3695,-6.25425,5272mb
53.3723,-6.33789,5273mb
53.3347,-6.27442,5274mb
53.3631,-6.23598,5275mb
53.3724,-6.3379,5276mb
53.3654,-6.27157,5277mb
53.3489,-6.26076,5278mb
53.3724,-6.33786,5279mb
53.2802,-6.14445,5280mb
53.3346,-6.27428,5281mb
53.363,-6.236,5282mb
53.3723,-6.33783,5283mb
53.2826,-6.14419,5284mb
53.3654,-6.2716,5285mb
53.3654,-6.27162,5286mb
53.3425,-6.29341,5287mb
53.3723,-6.33786,5288mb
53.3455,-6.30788,5289mb
53.3379,-6.25236,5290mb
53.3724,-6.33784,5291mb
53.3455,-6.30789,5292mb
53.3631,-6.23609,5293mb
53.3379,-6.25235,5294mb
53.3428,-6.23861,5295mb
53.3631,-6.23608,5296mb
53.3449,-6.23814,5297mb
53.3443,-6.23359,5298mb
53.3723,-6.33774,5299mb
53.3119,-6.27461,5300mb
53.2801,-6.1443,5301mb
53.3631,-6.23607,5302mb
53.3654,-6.27152,5303mb
53.345,-6.23822,5304mb
53.3379,-6.25237,5305mb
53.3723,-6.33776,5306mb
53.3436,-6.28742,5307mb
53.3426,-6.23768,5308mb
53.3762,-6.2719,5309mb
53.3631,-6.23606,5310mb
53.3307,-6.25835,5311mb
53.3443,-6.23334,5312mb
53.3774,-6.27041,5313mb
53.3436,-6.2874,5314mb
53.3427,-6.23794,5315mb
53.3449,-6.23837,5316mb
53.3379,-6.25234,5317mb
53.3436,-6.28744,5318mb
53.3429,-6.23851,5319mb
53.3557,-6.25771,5320mb
53.3855,-6.25757,5321mb
53.349,-6.2609,5322mb
53.3379,-6.2523,5323mb
53.3723,-6.33775,5324mb
53.3436,-6.28743,5325mb
53.3423,-6.23694,5326mb
53.3449,-6.23811,5327mb
53.3441,-6.2326,5328mb
53.338,-6.25225,5329mb
53.3774,-6.27046,5330mb
53.3723,-6.33773,5331mb
53.3426,-6.23758,5332mb
53.3051,-6.22023,5333mb
53.3449,-6.2381,5334mb
53.3442,-6.23246,5335mb
53.3379,-6.25225,5336mb
53.3722,-6.33794,5337mb
53.3429,-6.23828,5338mb
53.3451,-6.23785,5339mb
53.3432,-6.23835,5340mb
53.3429,-6.26418,5341mb
53.3379,-6.25224,5342mb
53.3436,-6.28736,5343mb
53.2827,-6.14408,5344mb
53.3432,-6.23856,5345mb
53.3451,-6.23834,5346mb
53.3502,-6.26679,5347mb
53.3439,-6.23332,5348mb
53.3442,-6.23339,5349mb
53.3524,-6.2603,5350mb
53.343,-6.23858,5351mb
53.2827,-6.14391,5352mb
53.3304,-6.26435,5353mb
53.345,-6.23836,5354mb
53.3433,-6.23865,5355mb
53.3429,-6.26426,5356mb
53.3502,-6.26675,5357mb
53.3379,-6.25227,5358mb
53.3412,-6.26314,5359mb
53.3441,-6.2334,5360mb
53.3523,-6.26029,5361mb
53.3723,-6.33778,5362mb
53.343,-6.23867,5363mb
53.3304,-6.26432,5364mb
53.305,-6.21984,5365mb
53.3449,-6.23798,5366mb
53.3433,-6.23854,5367mb
53.3503,-6.26668,5368mb
53.3379,-6.25231,5369mb
53.3413,-6.26316,5370mb
53.3441,-6.23349,5371mb
53.2826,-6.14402,5372mb
53.3304,-6.26434,5373mb
53.3051,-6.21987,5374mb
53.3449,-6.23805,5375mb
53.349,-6.26087,5376mb
53.3442,-6.23345,5377mb
53.3332,-6.24373,5378mb
53.343,-6.23865,5379mb
53.3051,-6.2199,5380mb
53.3449,-6.23795,5381mb
53.3547,-6.27332,5382mb
53.3513,-6.2513,5383mb
53.3413,-6.26315,5384mb
53.3441,-6.23322,5385mb
53.3331,-6.24364,5386mb
53.343,-6.23882,5387mb
53.3052,-6.21995,5388mb
53.3449,-6.23801,5389mb
53.3547,-6.27354,5390mb
53.349,-6.26078,5391mb
53.3502,-6.2666,5392mb
53.3511,-6.25114,5393mb
53.3441,-6.23329,5394mb
53.3721,-6.33789,5395mb
53.312,-6.27472,5396mb
53.3331,-6.24377,5397mb
53.343,-6.23904,5398mb
53.3305,-6.26428,5399mb
53.3052,-6.22003,5400mb
53.3449,-6.23875,5401mb
53.3523,-6.26003,5402mb
53.3547,-6.27353,5403mb
53.3502,-6.26659,5404mb
53.3512,-6.25104,5405mb
53.3412,-6.26316,5406mb
53.3441,-6.23332,5407mb
53.3429,-6.23915,5408mb
53.3523,-6.26014,5409mb
53.3502,-6.2667,5410mb
53.3412,-6.26313,5411mb
53.3441,-6.23333,5412mb
53.3363,-6.25732,5413mb
53.343,-6.23899,5414mb
53.3052,-6.22004,5415mb
53.3448,-6.2381,5416mb
53.3547,-6.27355,5417mb
53.3443,-6.23322,5418mb
53.3511,-6.25129,5419mb
53.3412,-6.26312,5420mb
53.3441,-6.23334,5421mb
53.3362,-6.25753,5422mb
53.2948,-6.13458,5423mb
53.3547,-6.27352,5424mb
53.3502,-6.26687,5425mb
53.3413,-6.26314,5426mb
53.3441,-6.23335,5427mb
53.3725,-6.33779,5428mb
53.3362,-6.25736,5429mb
53.3431,-6.23862,5430mb
53.3455,-6.30772,5431mb
53.3608,-6.2723,5432mb
53.3548,-6.27355,5433mb
53.343,-6.26426,5434mb
53.3441,-6.23316,5435mb
53.3425,-6.2378,5436mb
53.3457,-6.30796,5437mb
53.3051,-6.22001,5438mb
53.3501,-6.26668,5439mb
53.3439,-6.23264,5440mb
53.3723,-6.33788,5441mb
53.3428,-6.23847,5442mb
53.3458,-6.30811,5443mb
53.3051,-6.22,5444mb
53.35,-6.26668,5445mb
53.344,-6.23287,5446mb
53.312,-6.27475,5447mb
53.2949,-6.13441,5448mb
53.3429,-6.23855,5449mb
53.3502,-6.26655,5450mb
53.3442,-6.2333,5451mb
53.3327,-6.21587,5452mb
53.3292,-6.23166,5453mb
53.344,-6.23299,5454mb
53.3723,-6.33794,5455mb
53.3211,-6.28464,5456mb
53.344,-6.23303,5457mb
53.3725,-6.33781,5458mb
53.3361,-6.27331,5459mb
53.3211,-6.28471,5460mb
53.3051,-6.21976,5461mb
53.3561,-6.25667,5462mb
53.3053,-6.22006,5463mb
53.3439,-6.23306,5464mb
53.336,-6.27308,5465mb
53.3091,-6.21637,5466mb
53.3053,-6.22009,5467mb
53.3439,-6.23313,5468mb
53.3723,-6.33768,5469mb
53.2938,-6.15348,5470mb
53.3361,-6.27333,5471mb
53.309,-6.2164,5472mb
53.3054,-6.22008,5473mb
53.344,-6.23325,5474mb
53.3523,-6.2599,5475mb
53.3724,-6.33767,5476mb
53.3362,-6.27334,5477mb
53.3392,-6.27304,5478mb
53.3522,-6.2599,5479mb
53.289,-6.11377,5480mb
53.3362,-6.27333,5481mb
53.3211,-6.28467,5482mb
53.3524,-6.26025,5483mb
53.3362,-6.27311,5484mb
53.3631,-6.23597,5485mb
53.3697,-6.25433,5486mb
53.3522,-6.25992,5487mb
53.3724,-6.33778,5488mb
